2023-08-06 01:30:35.487 UTC,,,1,,64ce84f7.1,7,,2023-08-05 17:20:55 UTC,,0,LOG,00000,"received fast shutdown request",,,,,,,,,"","postmaster",,0
2023-08-06 01:30:35.487 UTC,,,1,,64ce84f7.1,8,,2023-08-05 17:20:55 UTC,,0,LOG,00000,"aborting any active transactions",,,,,,,,,"","postmaster",,0
2023-08-06 01:30:35.488 UTC,,,1,,64ce84f7.1,9,,2023-08-05 17:20:55 UTC,,0,LOG,00000,"background worker ""logical replication launcher"" (PID 32) exited with exit code 1",,,,,,,,,"","postmaster",,0
2023-08-06 01:30:35.489 UTC,,,27,,64ce84f7.1b,3,,2023-08-05 17:20:55 UTC,,0,LOG,00000,"shutting down",,,,,,,,,"","checkpointer",,0
2023-08-06 01:30:35.489 UTC,,,27,,64ce84f7.1b,4,,2023-08-05 17:20:55 UTC,,0,LOG,00000,"checkpoint starting: shutdown immediate",,,,,,,,,"","checkpointer",,0
2023-08-06 01:30:35.490 UTC,,,27,,64ce84f7.1b,5,,2023-08-05 17:20:55 UTC,,0,LOG,00000,"checkpoint complete: wrote 0 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.001 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB",,,,,,,,,"","checkpointer",,0
2023-08-06 01:30:35.493 UTC,,,1,,64ce84f7.1,10,,2023-08-05 17:20:55 UTC,,0,LOG,00000,"database system is shut down",,,,,,,,,"","postmaster",,0
